Date,AAVE,ADA,ALGO,ATOM,AVAX,BNB,BTC,DOGE,DOT,ETH,FIL,LINK,LTC,MATIC,SOL,TRX,UNI,VET,XLM,XRP,fg_raw
2022-10-19,82.93384552001953,0.3500320017337799,0.3071790039539337,11.7676420211792,15.107032775878906,271.9813537597656,19139.53515625,0.058713000267744,6.106726169586182,1285.7442626953125,4.986443996429443,6.778677940368652,50.98663330078125,0.8460860252380371,28.900798797607425,0.0617830008268356,3.7999998312443495e-05,0.0223450008779764,0.1107489988207817,0.4512270092964172,23.0
2022-10-20,80.77792358398438,0.340254008769989,0.3069930076599121,11.385820388793944,15.187332153320312,269.2712707519531,19053.740234375,0.0595359988510608,5.885611057281494,1283.200927734375,4.94537878036499,6.666734218597412,51.19100189208984,0.8101159930229187,28.08509635925293,0.0622129999101161,3.7999998312443495e-05,0.0218720007687807,0.1100850030779838,0.4480839967727661,23.0
2022-10-21,82.02197265625,0.3490769863128662,0.31284099817276,11.742948532104492,15.69028663635254,270.0384216308594,19172.46875,0.059333998709917,5.834850788116455,1299.9464111328125,4.95910120010376,6.813488960266113,51.62337112426758,0.8320930004119873,28.10867691040039,0.0616619996726512,0.5981529951095581,0.0224769990891218,0.1109249964356422,0.4610979855060577,23.0
2022-10-22,82.085693359375,0.351408988237381,0.3134509921073913,11.717120170593262,15.683671951293944,270.4794921875,19208.189453125,0.0596939995884895,5.848344802856445,1314.2991943359375,4.950118064880371,6.870748996734619,52.180171966552734,0.8323850035667419,28.01386260986328,0.0616400018334388,0.3958469927310943,0.0226029995828866,0.1112539991736412,0.4654699862003326,20.0
2022-10-23,88.8731918334961,0.3620989918708801,0.3156979978084564,12.111275672912598,16.30229377746582,276.0081787109375,19567.0078125,0.0603469982743263,5.960238933563232,1363.447021484375,5.11720609664917,7.0656352043151855,53.95036697387695,0.8998370170593262,29.27007102966309,0.0618799999356269,0.3983579874038696,0.0227959994226694,0.1119540035724639,0.4690330028533935,23.0
2022-10-24,85.10208892822266,0.3578569889068603,0.3144499957561493,11.659079551696776,15.759552001953123,273.9774169921875,19345.572265625,0.0595059990882873,5.915407180786133,1344.99853515625,4.947824001312256,6.913847923278809,52.569244384765625,0.8938770294189453,28.3100643157959,0.0613650009036064,0.0002320000057807,0.022461000829935,0.1103190034627914,0.4538210034370422,22.0
2022-10-25,82.30784606933594,0.4019879996776581,0.3317070007324219,12.019707679748535,16.668628692626953,284.4325256347656,20095.857421875,0.0628819987177848,6.447359085083008,1461.6654052734375,5.187370777130127,7.080036163330078,56.02515411376953,0.9197390079498292,30.93997573852539,0.0624120011925697,0.0003220000071451,0.0229070000350475,0.112014003098011,0.461544007062912,20.0
2022-10-26,83.5027847290039,0.4034920036792755,0.3393149971961975,12.283950805664062,17.015155792236328,290.3769836425781,20770.44140625,0.0728000029921531,6.465909957885742,1566.566650390625,5.266149044036865,7.15816593170166,56.39167785644531,0.9381380081176758,31.28472137451172,0.0634320005774498,0.0010400000028312,0.0233789999037981,0.113595999777317,0.4693759977817535,33.0
2022-10-27,81.58363342285156,0.3886969983577728,0.3267480134963989,12.692689895629885,16.913970947265625,286.8441162109375,20285.8359375,0.0770180001854896,6.336136817932129,1514.3748779296875,5.239209175109863,6.908006191253662,54.80760955810547,0.904833972454071,30.630624771118164,0.0629789978265762,0.0011790000135079,0.0229330006986856,0.1112459972500801,0.4624069929122925,32.0
2022-10-28,84.1784896850586,0.4045070111751556,0.3337869942188263,13.563467979431152,18.340309143066406,298.0141906738281,20595.3515625,0.0838970020413398,6.521455764770508,1555.4779052734375,5.367282867431641,7.116174221038818,55.00389862060547,0.9448480010032654,32.111263275146484,0.0635619983077049,0.0010280000278726,0.0235179997980594,0.112646996974945,0.4739809930324554,30.0
